mSec,N-M,Degrees,Degrees,Deg/Sec
31840,68.5,195.1,60,0
31850,68.2,195.1,60,0
31860,68.5,195.1,60,0
31870,68.7,195.1,60,0
31880,68.7,195.1,60,0
31890,68.7,195.1,60,0
31900,68.6,195.1,60,0
31910,68.6,195.1,60,0
31920,68.5,195.1,60,0
31930,68.5,195.1,60,0
31940,68.3,195.1,60,0
31950,68.2,195.1,60,0
31960,68.2,195.1,60,0
31970,68.1,195.1,60,0
31980,68.1,195.1,60,0
31990,67.9,195.1,60,0
32000,67.8,195.1,60,0
32010,67.7,195.1,60,0
32020,67.7,195.1,60,0
32030,67.4,195.1,60,0
32040,67.4,195.1,60,0
32050,67.1,195.1,60,0
32060,67,195.1,60,0
32070,66.7,195.1,60,0
32080,66.6,195.1,60,0
32090,66.4,195.1,60,0
32100,66.4,195.1,60,0
32110,66.6,195.1,60,0
32120,66.6,195.1,60,0
32130,66.6,195.1,60,0
32140,66.7,195.1,60,0
32150,66.4,195.1,60,0
32160,66.6,195.1,60,0
32170,66.6,195.1,60,0
32180,66.7,195.1,60,0
32190,66.6,195.1,60,0
32200,66.6,195.1,60,0
32210,66.6,195.1,60,0
32220,66.6,195.1,60,0
32230,66.6,195.1,60,0
32240,66.6,195.1,60,0
32250,66.6,195.1,60,0
32260,66.3,195.1,60,0
32270,66.4,195.1,60,0
32280,66.4,195.1,60,0
32290,66.2,195.1,60,0
32300,65.8,195.1,60,0
32310,65.6,195.1,60,0
32320,65.4,195.1,60,0
32330,65.2,195.1,60,0
32340,65.1,195.1,60,0
32350,65,195.1,60,0
32360,64.8,195.1,60,0
32370,64.5,195.1,60,0
32380,64.1,195.1,60,0
32390,64.1,195.1,60,0
32400,64.3,195.1,60,0
32410,64.1,195.1,60,0
32420,64,195.1,60,0
32430,64.1,195.1,60,0
32440,64,195.1,60,0
32450,63.9,195.1,60,0
32460,63.7,195.1,60,0
32470,63.6,195.1,60,0
32480,63.2,195.1,60,0
32490,63.2,195.1,60,0
32500,63.3,195.1,60,0
32510,63.3,195.1,60,0
32520,63.3,195.1,60,0
32530,63.3,195.1,60,0
32540,63.3,195.1,60,0
32550,63.1,195.1,60,0
32560,62.9,195.1,60,0
32570,62.8,195.1,60,0
32580,62.9,195.1,60,0
32590,63.1,195.1,60,0
32600,63.1,195.1,60,0
32610,63.2,195.1,60,0
32620,63.3,195.1,60,0
32630,63.5,195.1,60,0
32640,63.5,195.1,60,0
32650,63.3,195.1,60,0
32660,63.1,195.1,60,0
32670,62.9,195.1,60,0
32680,63.1,195.1,60,0
32690,63.3,195.1,60,0
32700,63.6,195.1,60,0
32710,63.7,195.1,60,0
32720,63.7,195.1,60,0
32730,63.9,195.1,60,0
32740,63.7,195.1,60,0
32750,63.7,195.1,60,0
32760,63.6,195.1,60,0
32770,63.5,195.1,60,0
32780,63.5,195.1,60,0
32790,63.5,195.1,60,0
32800,63.3,195.1,60,0
32810,63.3,195.1,60,0
32820,63.5,195.1,60,0
32830,63.7,195.1,60,0
32840,63.9,195.1,60,0
32850,63.9,195.1,60,0
32860,63.9,195.1,60,0
32870,63.6,195.1,60,0
32880,63.6,195.1,60,0
32890,63.7,195.1,60,0
32900,63.7,195.1,60,0
32910,63.7,195.1,60,0
32920,63.9,195.1,60,0
32930,64,195.1,60,0
32940,64.1,195.1,60,0
32950,64.4,195.1,60,0
32960,64.4,195.1,60,0
32970,64.4,195.1,60,0
32980,64.4,195.1,60,0
32990,64.7,195.1,60,0
33000,65.1,195.1,60,0
33010,65.2,195.1,60,0
33020,65.5,195.1,60,0
33030,65.8,195.1,60,0
33040,66.3,195.1,60,0
33050,66.7,195.1,60,0
33060,66.6,195.1,60,0
33070,66.2,195.1,60,0
33080,65.9,195.1,60,0
33090,65.9,195.1,60,0
33100,65.8,195.1,60,0
33110,65.8,195.1,60,0
33120,65.9,195.1,60,0
33130,66,195.1,60,0
33140,66.3,195.1,60,0
33150,66.7,195.1,60,0
33160,67.1,195.1,60,0
33170,67.7,195.1,60,0
33180,67.4,195.1,60,0
33190,67.1,195.1,60,0
33200,67.1,195.1,60,0
33210,67.1,195.1,60,0
33220,67.3,195.1,60,0
33230,67.4,195.1,60,0
33240,67.3,195.1,60,0
33250,67.3,195.1,60,0
33260,67.3,195.1,60,0
33270,67.1,195.1,60,0
33280,67.3,195.1,60,0
33290,67.5,195.1,60,0
33300,67.3,195.1,60,0
33310,67.1,195.1,60,0
33320,67.3,195.1,60,0
33330,67,195.1,60,0
33340,66.9,195.1,60,0
33350,67,195.1,60,0
33360,67,195.1,60,0
33370,67.3,195.1,60,0
33380,67.5,195.1,60,0
33390,67.7,195.1,60,0
33400,67.7,195.1,60,0
33410,67.7,195.1,60,0
33420,67.5,195.1,60,0
33430,67.3,195.1,60,0
33440,67.3,195.1,60,0
33450,67.5,195.1,60,0
33460,67.7,195.1,60,0
33470,67.8,195.1,60,0
33480,67.7,195.1,60,0
33490,67.7,195.1,60,0
33500,67.8,195.1,60,0
33510,67.7,195.1,60,0
33520,67.5,195.1,60,0
33530,67.7,195.1,60,0
33540,67.7,195.1,60,0
33550,67.7,195.1,60,0
33560,67.9,195.1,60,0
33570,68.1,195.1,60,0
33580,68.2,195.1,60,0
33590,68.3,195.1,60,0
33600,68.7,195.1,60,0
33610,68.7,195.1,60,0
33620,68.1,195.1,60,0
33630,67.7,195.1,60,0
33640,67.8,195.1,60,0
33650,67.8,195.1,60,0
33660,67.9,195.1,60,0
33670,68.1,195.1,60,0
33680,68.2,195.1,60,0
33690,68.2,195.1,60,0
33700,67.9,195.1,60,0
33710,67.9,195.1,60,0
33720,67.9,195.1,60,0
33730,67.7,195.1,60,0
33740,67.5,195.1,60,0
33750,67.7,195.1,60,0
33760,67.7,195.1,60,0
33770,67.8,195.1,60,0
33780,67.8,195.1,60,0
33790,68.1,195.1,60,0
33800,68.2,195.1,60,0
33810,68.2,195.1,60,0
33820,68.2,195.1,60,0
33830,68.2,195.1,60,0
33840,68.3,195.1,60,0
33850,68.2,195.1,60,0
33860,68.1,195.1,60,0
33870,68.3,195.1,60,0
33880,68.2,195.1,60,0
33890,67.9,195.1,60,0
33900,67.9,195.1,60,0
33910,67.9,195.1,60,0
33920,67.8,195.1,60,0
33930,67.7,195.1,60,0
33940,67.5,195.1,60,0
33950,67.4,195.1,60,0
33960,67.3,195.1,60,0
33970,67.1,195.1,60,0
33980,67.1,195.1,60,0
33990,67.1,195.1,60,0
34000,67,195.1,60,0
34010,67.1,195.1,60,0
34020,67,195.1,60,0
34030,67,195.1,60,0
34040,67,195.1,60,0
34050,67,195.1,60,0
34060,66.9,195.1,60,0
34070,66.7,195.1,60,0
34080,66.4,195.1,60,0
34090,66.3,195.1,60,0
34100,66.3,195.1,60,0
34110,66.6,195.1,60,0
34120,66.9,195.1,60,0
34130,67,195.1,60,0
34140,67,195.1,60,0
34150,67.1,195.1,60,0
34160,67.1,195.1,60,0
34170,67.1,195.1,60,0
34180,67.4,195.1,60,0
34190,67.7,195.1,60,0
34200,67.8,195.1,60,0
34210,67.8,195.1,60,0
34220,67.9,195.1,60,0
34230,67.9,195.1,60,0
34240,67.4,195.1,60,0
34250,67,195.1,60,0
34260,67.3,195.1,60,0
34270,67.5,195.1,60,0
34280,67.7,195.1,60,0
34290,67.7,195.1,60,0
34300,67.7,195.1,60,0
34310,67.7,195.1,60,0
34320,67.3,195.1,60,0
34330,66.9,195.1,60,0
34340,66.3,195.1,60,0
34350,66,195.1,60,0
34360,66,195.1,60,0
34370,66,195.1,60,0
34380,65.9,195.1,60,0
34390,65.9,195.1,60,0
34400,65.9,195.1,60,0
34410,65.8,195.1,60,0
34420,65.6,195.1,60,0
34430,65.2,195.1,60,0
34440,65.1,195.1,60,0
34450,65.1,195.1,60,0
34460,65.1,195.1,60,0
34470,65.2,195.1,60,0
34480,65.5,195.1,60,0
34490,65.5,195.1,60,0
34500,65.4,195.1,60,0
34510,65.4,195.1,60,0
34520,65.2,195.1,60,0
34530,65.4,195.1,60,0
34540,65.5,195.1,60,0
34550,65.6,195.1,60,0
34560,65.8,195.1,60,0
34570,65.9,195.1,60,0
34580,65.8,195.1,60,0
34590,65.6,195.1,60,0
34600,65.2,195.1,60,0
34610,65,195.1,60,0
34620,65.1,195.1,60,0
34630,65,195.1,60,0
34640,64.7,195.1,60,0
34650,64.8,195.1,60,0
34660,64.8,195.1,60,0
34670,64.5,195.1,60,0
34680,64.5,195.1,60,0
34690,64.5,195.1,60,0
34700,64.5,195.1,60,0
34710,64.5,195.1,60,0
34720,64.5,195.1,60,0
34730,64.4,195.1,60,0
34740,64,195.1,60,0
34750,63.9,195.1,60,0
34760,63.9,195.1,60,0
34770,63.9,195.1,60,0
34780,63.9,195.1,60,0
34790,63.9,195.1,60,0
34800,64.1,195.1,60,0
34810,64.4,195.1,60,0
34820,64.4,195.1,60,0
34830,64.3,195.1,60,0
34840,64.3,195.1,60,0
34850,64,195.1,60,0
34860,63.9,195.1,60,0
34870,63.9,195.1,60,0
34880,63.9,195.1,60,0
34890,64,195.1,60,0
34900,64,195.1,60,0
34910,64,195.1,60,0
34920,64,195.1,60,0
34930,63.9,195.1,60,0
34940,63.9,195.1,60,0
34950,63.6,195.1,60,0
34960,63.5,195.1,60,0
34970,63.6,195.1,60,0
34980,64.1,195.1,60,0
34990,64.5,195.1,60,0
35000,64.5,195.1,60,0
35010,64.5,195.1,60,0
35020,64.5,195.1,60,0
35030,64.4,195.1,60,0
35040,64.3,195.1,60,0
35050,64.3,195.1,60,0
35060,64.4,195.1,60,0
35070,64.8,195.1,60,0
35080,65.5,195.1,60,0
35090,66,195.1,60,0
35100,66.2,195.1,60,0
35110,66.2,195.1,60,0
35120,65.9,195.1,60,0
35130,65.5,195.1,60,0
35140,65.2,195.1,60,0
35150,65.4,195.1,60,0
35160,65.5,195.1,60,0
35170,65.6,195.1,60,0
35180,65.9,195.1,60,0
35190,65.9,195.1,60,0
35200,65.6,195.1,60,0
35210,65.4,195.1,60,0
35220,65,195.1,60,0
35230,64.5,195.1,60,0
35240,64.3,195.1,60,0
35250,64.3,195.1,60,0
35260,64.1,195.1,60,0
35270,64.1,195.1,60,0
35280,64.4,195.1,60,0
35290,64.5,195.1,60,0
35300,64.4,195.1,60,0
35310,64.1,195.1,60,0
35320,63.9,195.1,60,0
35330,63.6,195.1,60,0
35340,63.3,195.1,60,0
35350,63.2,195.1,60,0
35360,63.5,195.1,60,0
35370,63.6,195.1,60,0
35380,63.3,195.1,60,0
35390,63.2,195.1,60,0
35400,63.3,195.1,60,0
35410,63.2,195.1,60,0
35420,63.1,195.1,60,0
35430,62.9,195.1,60,0
35440,62.9,195.1,60,0
35450,63.1,195.1,60,0
35460,63.5,195.1,60,0
35470,63.6,195.1,60,0
35480,63.6,195.1,60,0
35490,63.6,195.1,60,0
35500,63.5,195.1,60,0
35510,63.3,195.1,60,0
35520,63.3,195.1,60,0
35530,63.6,195.1,60,0
35540,63.7,195.1,60,0
35550,64,195.1,60,0
35560,64.4,195.1,60,0
35570,64.4,195.1,60,0
35580,64.3,195.1,60,0
35590,64.1,195.1,60,0
35600,64,195.1,60,0
35610,64,195.1,60,0
35620,63.9,195.1,60,0
35630,64,195.1,60,0
35640,64.3,195.1,60,0
35650,64.5,195.1,60,0
35660,64.5,195.1,60,0
35670,64.4,195.1,60,0
35680,64.4,195.1,60,0
35690,64.4,195.1,60,0
35700,64.1,195.1,60,0
35710,63.9,195.1,60,0
35720,63.6,195.1,60,0
35730,63.5,195.1,60,0
35740,63.5,195.1,60,0
35750,63.7,195.1,60,0
35760,64,195.1,60,0
35770,64,195.1,60,0
35780,64,195.1,60,0
35790,63.9,195.1,60,0
35800,63.6,195.1,60,0
35810,63.3,195.1,60,0
35820,63.2,195.1,60,0
35830,63.1,195.1,60,0
35840,62.9,195.1,60,0
35850,63.2,195.1,60,0
35860,63.3,195.1,60,0
35870,63.5,195.1,60,0
35880,63.5,195.1,60,0
35890,63.5,195.1,60,0
35900,63.5,195.1,60,0
35910,63.3,195.1,60,0
35920,63.6,195.1,60,0
35930,63.7,195.1,60,0
35940,63.9,195.1,60,0
35950,64.3,195.1,60,0
35960,64.1,195.1,60,0
35970,64,195.1,60,0
35980,63.9,195.1,60,0
35990,64,195.1,60,0
36000,64.1,195.1,60,0
36010,64.3,195.1,60,0
36020,64.5,195.1,60,0
36030,64.8,195.1,60,0
36040,65.2,195.1,60,0
36050,65.4,195.1,60,0
36060,65.2,195.1,60,0
36070,65.1,195.1,60,0
36080,64.8,195.1,60,0
36090,64.5,195.1,60,0
36100,64.4,195.1,60,0
36110,64.5,195.1,60,0
36120,64.8,195.1,60,0
36130,65.1,195.1,60,0
36140,65.5,195.1,60,0
36150,65.5,195.1,60,0
36160,65.4,195.1,60,0
36170,65.5,195.1,60,0
36180,65.5,195.1,60,0
36190,65.4,195.1,60,0
36200,65.4,195.1,60,0
36210,65.4,195.1,60,0
36220,65.4,195.1,60,0
36230,65.2,195.1,60,0
36240,65.5,195.1,60,0
36250,65.5,195.1,60,0
36260,65.2,195.1,60,0
36270,65,195.1,60,0
36280,65,195.1,60,0
36290,64.8,195.1,60,0
36300,64.8,195.1,60,0
36310,65,195.1,60,0
36320,65,195.1,60,0
36330,65,195.1,60,0
36340,64.7,195.1,60,0
36350,64.5,195.1,60,0
36360,64.3,195.1,60,0
36370,63.9,195.1,60,0
36380,63.5,195.1,60,0
36390,63.2,195.1,60,0
36400,63.3,195.1,60,0
36410,63.2,195.1,60,0
36420,63.2,195.1,60,0
36430,63.2,195.1,60,0
36440,63.1,195.1,60,0
36450,62.9,195.1,60,0
36460,62.6,195.1,60,0
36470,62.2,195.1,60,0
36480,61.8,195.1,60,0
36490,61.7,195.1,60,0
36500,61.8,195.1,60,0
36510,62,195.1,60,0
36520,62.1,195.1,60,0
36530,62.4,195.1,60,0
36540,62.8,195.1,60,0
36550,62.8,195.1,60,0
36560,62.8,195.1,60,0
36570,62.8,195.1,60,0
36580,62.6,195.1,60,0
36590,62.6,195.1,60,0
36600,63.1,195.1,60,0
36610,63.9,195.1,60,0
36620,64.5,195.1,60,0
36630,65.1,195.1,60,0
36640,65.2,195.1,60,0
36650,65.1,195.1,60,0
36660,65.1,195.1,60,0
36670,65.2,195.1,60,0
36680,65.6,195.1,60,0
36690,65.9,195.1,60,0
36700,66.3,195.1,60,0
36710,67,195.1,60,0
36720,67.1,195.1,60,0
36730,66.9,195.1,60,0
36740,66.6,195.1,60,0
36750,66.3,195.1,60,0
36760,65.9,195.1,60,0
36770,66,195.1,60,0
36780,66.2,195.1,60,0
36790,66.2,195.1,60,0
36800,66.2,195.1,60,0
36810,66.4,195.1,60,0
36820,66,195.1,60,0
36830,65.6,195.1,60,0
36840,65.4,195.1,60,0
36850,65.1,195.1,60,0
36860,64.8,195.1,60,0
36870,64.7,195.1,60,0
36880,64.8,195.1,60,0
36890,64.7,195.1,60,0
36900,64.5,195.1,60,0
36910,64.4,195.1,60,0
36920,64.4,195.1,60,0
36930,64.3,195.1,60,0
36940,64.3,195.1,60,0
36950,64.4,195.1,60,0
36960,64.7,195.1,60,0
36970,64.7,195.1,60,0
36980,64.8,195.1,60,0
36990,65,195.1,60,0
37000,65,195.1,60,0
37010,64.8,195.1,60,0
37020,64.8,195.1,60,0
37030,64.8,195.1,60,0
37040,65.1,195.1,60,0
37050,65.4,195.1,60,0
37060,65.8,195.1,60,0
37070,66.2,195.1,60,0
37080,66,195.1,60,0
37090,65.6,195.1,60,0
37100,65.2,195.1,60,0
37110,64.7,195.1,60,0
37120,64.5,195.1,60,0
37130,64.7,195.1,60,0
37140,65,195.1,60,0
37150,65.4,195.1,60,0
37160,65.6,195.1,60,0
37170,65.8,195.1,60,0
37180,65.6,195.1,60,0
37190,65.6,195.1,60,0
37200,65.4,195.1,60,0
37210,65.1,195.1,60,0
37220,65.2,195.1,60,0
37230,65.4,195.1,60,0
37240,65.4,195.1,60,0
37250,65.6,195.1,60,0
37260,66,195.1,60,0
37270,66.6,195.1,60,0
37280,67,195.1,60,0
37290,67,195.1,60,0
37300,67,195.1,60,0
37310,66.7,195.1,60,0
37320,66.4,195.1,60,0
37330,66.2,195.1,60,0
37340,66.3,195.1,60,0
37350,66.6,195.1,60,0
37360,66.9,195.1,60,0
37370,67,195.1,60,0
37380,67.4,195.1,60,0
37390,67.4,195.1,60,0
37400,67,195.1,60,0
37410,66.6,195.1,60,0
37420,66.4,195.1,60,0
37430,66.6,195.1,60,0
37440,66.7,195.1,60,0
37450,66.7,195.1,60,0
37460,67,195.1,60,0
37470,67.1,195.1,60,0
37480,66.9,195.1,60,0
37490,66.9,195.1,60,0
37500,67.1,195.1,60,0
37510,67.4,195.1,60,0
37520,67.5,195.1,60,0
37530,67.5,195.1,60,0
37540,67.8,195.1,60,0
37550,67.7,195.1,60,0
37560,67.5,195.1,60,0
37570,67.7,195.1,60,0
37580,67.5,195.1,60,0
37590,67.4,195.1,60,0
37600,67.4,195.1,60,0
37610,67.3,195.1,60,0
37620,67,195.1,60,0
37630,67.1,195.1,60,0
37640,67.1,195.1,60,0
37650,66.7,195.1,60,0
37660,66.7,195.1,60,0
37670,66.9,195.1,60,0
37680,66.6,195.1,60,0
37690,66.4,195.1,60,0
37700,66.6,195.1,60,0
37710,66.4,195.1,60,0
37720,66,195.1,60,0
37730,66.2,195.1,60,0
37740,66.4,195.1,60,0
37750,66.2,195.1,60,0
37760,66,195.1,60,0
37770,66.4,195.1,60,0
37780,66.4,195.1,60,0
37790,66.4,195.1,60,0
37800,66.3,195.1,60,0
37810,66,195.1,60,0
37820,65.9,195.1,60,0
37830,65.8,195.1,60,0
37840,65.8,195.1,60,0
37850,65.9,195.1,60,0
37860,66,195.1,60,0
37870,66.4,195.1,60,0
37880,66.6,195.1,60,0
37890,66.3,195.1,60,0
37900,65.8,195.1,60,0
37910,65.2,195.1,60,0
37920,64.7,195.1,60,0
37930,64.4,195.1,60,0
37940,64.3,195.1,60,0
37950,64.3,195.1,60,0
37960,64.3,195.1,60,0
37970,64.5,195.1,60,0
37980,64.7,195.1,60,0
37990,64.8,195.1,60,0
38000,64.8,195.1,60,0
38010,64.4,195.1,60,0
38020,63.9,195.1,60,0
38030,63.9,195.1,60,0
38040,63.9,195.1,60,0
38050,63.7,195.1,60,0
38060,64,195.1,60,0
38070,64.5,195.1,60,0
38080,64.8,195.1,60,0
38090,64.7,195.1,60,0
38100,64.8,195.1,60,0
38110,64.8,195.1,60,0
38120,64.5,195.1,60,0
38130,64.3,195.1,60,0
38140,64.1,195.1,60,0
38150,64.3,195.1,60,0
38160,64.4,195.1,60,0
38170,64.8,195.1,60,0
38180,65.1,195.1,60,0
38190,65.4,195.1,60,0
38200,65.5,195.1,60,0
38210,65.1,195.1,60,0
38220,64.7,195.1,60,0
38230,64.5,195.1,60,0
38240,64.3,195.1,60,0
38250,64.4,195.1,60,0
38260,65.1,195.1,60,0
38270,65.8,195.1,60,0
38280,65.9,195.1,60,0
38290,65.9,195.1,60,0
38300,65.5,195.1,60,0
38310,64.8,195.1,60,0
38320,64.4,195.1,60,0
38330,64.1,195.1,60,0
38340,63.9,195.1,60,0
38350,63.7,195.1,60,0
38360,63.9,195.1,60,0
38370,64.3,195.1,60,0
38380,64.4,195.1,60,0
38390,64.4,195.1,60,0
38400,64.5,195.1,60,0
38410,64.3,195.1,60,0
38420,63.9,195.1,60,0
38430,63.5,195.1,60,0
38440,63.3,195.1,60,0
38450,63.3,195.1,60,0
38460,63.5,195.1,60,0
38470,63.9,195.1,60,0
38480,64.1,195.1,60,0
38490,64.3,195.1,60,0
38500,64.1,195.1,60,0
38510,63.9,195.1,60,0
38520,63.3,195.1,60,0
38530,62.6,195.1,60,0
38540,62.4,195.1,60,0
38550,62.6,195.1,60,0
38560,62.5,195.1,60,0
38570,62.4,195.1,60,0
38580,62.6,195.1,60,0
38590,62.6,195.1,60,0
38600,62.5,195.1,60,0
38610,62.4,195.1,60,0
38620,62.2,195.1,60,0
38630,62.4,195.1,60,0
38640,62.5,195.1,60,0
38650,62.6,195.1,60,0
38660,62.8,195.1,60,0
38670,62.6,195.1,60,0
38680,62.5,195.1,60,0
38690,62.5,195.1,60,0
38700,62.5,195.1,60,0
38710,62.5,195.1,60,0
38720,62.8,195.1,60,0
38730,62.8,195.1,60,0
38740,62.6,195.1,60,0
38750,62.5,195.1,60,0
38760,62.4,195.1,60,0
38770,62.2,195.1,60,0
38780,62,195.1,60,0
38790,62,195.1,60,0
38800,61.8,195.1,60,0
38810,61.6,195.1,60,0
38820,61.3,195.1,60,0
38830,61.3,195.1,60,0
38840,60.7,195.1,60,0
38850,60.5,195.1,60,0
38860,60.5,195.1,60,0
38870,60.6,195.1,60,0
38880,60.6,195.1,60,0
38890,60.6,195.1,60,0
38900,60.9,195.1,60,0
38910,61,195.1,60,0
38920,61,195.1,60,0
38930,60.9,195.1,60,0
38940,60.7,195.1,60,0
38950,60.9,195.1,60,0
38960,61,195.1,60,0
38970,61,195.1,60,0
38980,61,195.1,60,0
38990,61,195.1,60,0
39000,61,195.1,60,0
39010,61.2,195.1,60,0
39020,61,195.1,60,0
39030,60.9,195.1,60,0
39040,60.9,195.1,60,0
39050,60.9,195.1,60,0
39060,60.7,195.1,60,0
39070,61,195.1,60,0
39080,60.9,195.1,60,0
39090,60.6,195.1,60,0
39100,60.5,195.1,60,0
39110,60.3,195.1,60,0
39120,60.2,195.1,60,0
39130,60.2,195.1,60,0
39140,60.2,195.1,60,0
39150,60.3,195.1,60,0
39160,60.6,195.1,60,0
39170,60.7,195.1,60,0
39180,60.7,195.1,60,0
39190,60.9,195.1,60,0
39200,60.7,195.1,60,0
39210,60.7,195.1,60,0
39220,60.6,195.1,60,0
39230,60.5,195.1,60,0
39240,60.6,195.1,60,0
39250,60.6,195.1,60,0
39260,60.7,195.1,60,0
39270,60.7,195.1,60,0
39280,60.7,195.1,60,0
39290,60.6,195.1,60,0
39300,60.6,195.1,60,0
39310,60.6,195.1,60,0
39320,60.7,195.1,60,0
39330,60.7,195.1,60,0
39340,60.9,195.1,60,0
39350,60.9,195.1,60,0
39360,60.7,195.1,60,0
39370,60.7,195.1,60,0
39380,60.6,195.1,60,0
39390,60.2,195.1,60,0
39400,59.9,195.1,60,0
39410,59.7,195.1,60,0
39420,59.8,195.1,60,0
39430,59.9,195.1,60,0
39440,60.1,195.1,60,0
39450,60.1,195.1,60,0
39460,60.2,195.1,60,0
39470,60.5,195.1,60,0
39480,60.5,195.1,60,0
39490,60.2,195.1,60,0
39500,60.1,195.1,60,0
39510,59.9,195.1,60,0
39520,59.7,195.1,60,0
39530,59.9,195.1,60,0
39540,60.2,195.1,60,0
39550,60.5,195.1,60,0
39560,60.6,195.1,60,0
39570,60.7,195.1,60,0
39580,60.6,195.1,60,0
39590,60.2,195.1,60,0
39600,60.1,195.1,60,0
39610,59.9,195.1,60,0
39620,59.9,195.1,60,0
39630,60.1,195.1,60,0
39640,60.1,195.1,60,0
39650,60.1,195.1,60,0
39660,59.9,195.1,60,0
39670,59.8,195.1,60,0
39680,59.5,195.1,60,0
39690,59.5,195.1,60,0
39700,59.5,195.1,60,0
39710,59.7,195.1,60,0
39720,60.1,195.1,60,0
39730,60.3,195.1,60,0
39740,60.2,195.1,60,0
39750,60.3,195.1,60,0
39760,60.3,195.1,60,0
39770,60.3,195.1,60,0
39780,60.6,195.1,60,0
39790,60.9,195.1,60,0
39800,61.2,195.1,60,0
39810,61.6,195.1,60,0
39820,62.4,195.1,60,0
39830,63.2,195.1,60,0
39840,63.5,195.1,60,0
39850,63.1,195.1,60,0
39860,62.8,195.1,60,0
39870,62.9,195.1,60,0
39880,63.2,195.1,60,0
39890,63.2,195.1,60,0
39900,63.2,195.1,60,0
39910,63.5,195.1,60,0
39920,64,195.1,60,0
39930,64.4,195.1,60,0
39940,64.5,195.1,60,0
39950,64.3,195.1,60,0
39960,64.1,195.1,60,0
39970,64,195.1,60,0
39980,63.9,195.1,60,0
39990,63.7,195.1,60,0
40000,64.1,195.1,60,0
40010,64.7,195.1,60,0
40020,65.1,195.1,60,0
40030,65.4,195.1,60,0
40040,65.1,195.1,60,0
40050,65,195.1,60,0
40060,65,195.1,60,0
40070,65.1,195.1,60,0
40080,65.1,195.1,60,0
40090,65,195.1,60,0
40100,65.2,195.1,60,0
40110,65.5,195.1,60,0
40120,65.9,195.1,60,0
40130,66.3,195.1,60,0
40140,66.4,195.1,60,0
40150,66.4,195.1,60,0
40160,66.4,195.1,60,0
40170,66.3,195.1,60,0
40180,66.4,195.1,60,0
40190,67.4,195.1,60,0
40200,67.9,195.1,60,0
40210,67.9,195.1,60,0
40220,67.5,195.1,60,0
40230,67.4,195.1,60,0
40240,67.3,195.1,60,0
40250,67.1,195.1,60,0
40260,67,195.1,60,0
40270,67.1,195.1,60,0
40280,67.3,195.1,60,0
40290,67.5,195.1,60,0
40300,67.4,195.1,60,0
40310,67,195.1,60,0
40320,66.4,195.1,60,0
40330,65.9,195.1,60,0
40340,65.8,195.1,60,0
40350,66,195.1,60,0
40360,66.2,195.1,60,0
40370,66.4,195.1,60,0
40380,66.7,195.1,60,0
40390,66.4,195.1,60,0
40400,65.8,195.1,60,0
40410,65.1,195.1,60,0
40420,64.5,195.1,60,0
40430,64.4,195.1,60,0
40440,64.3,195.1,60,0
40450,64.3,195.1,60,0
40460,64.3,195.1,60,0
40470,64.4,195.1,60,0
40480,64.3,195.1,60,0
40490,63.9,195.1,60,0
40500,63.7,195.1,60,0
40510,63.6,195.1,60,0
40520,63.3,195.1,60,0
40530,63.3,195.1,60,0
40540,63.5,195.1,60,0
40550,63.6,195.1,60,0
40560,63.7,195.1,60,0
40570,63.9,195.1,60,0
40580,63.9,195.1,60,0
40590,63.7,195.1,60,0
40600,63.9,195.1,60,0
40610,64.3,195.1,60,0
40620,64.5,195.1,60,0
40630,65.2,195.1,60,0
40640,66,195.1,60,0
40650,66.6,195.1,60,0
40660,67.1,195.1,60,0
40670,67.3,195.1,60,0
40680,66.9,195.1,60,0
40690,66.9,195.1,60,0
40700,67.5,195.1,60,0
40710,68.6,195.1,60,0
40720,69.3,195.1,60,0
40730,69.6,195.1,60,0
40740,70.2,195.1,60,0
40750,70.5,195.1,60,0
40760,70.1,195.1,60,0
40770,70.5,195.1,60,0
40780,71.7,195.1,60,0
40790,72.3,195.1,60,0
40800,72.4,195.1,60,0
40810,72.8,195.1,60,0
40820,73.1,195.1,60,0
40830,73.6,195.1,60,0
40840,73.9,195.1,60,0
40850,73.6,195.1,60,0
40860,73.6,195.1,60,0
40870,74.2,195.1,60,0
40880,74.6,195.1,60,0
40890,75.1,195.1,60,0
40900,75.1,195.1,60,0
40910,74.6,195.1,60,0
40920,74.4,195.1,60,0
40930,74.6,195.1,60,0
40940,74.7,195.1,60,0
40950,74.6,195.1,60,0
40960,74.4,195.1,60,0
40970,74.3,195.1,60,0
40980,75.1,195.1,60,0
40990,76.7,195.1,60,0
41000,77.3,195.1,60,0
41010,78.6,195.1,60,0.2
41020,79.3,195.1,60,0
41030,79.1,195.1,60,0
41040,79.5,195.1,60,0
41050,80.7,195.1,60,0
41060,81.9,195.1,60,0
41070,83.1,195.1,60,0
41080,83.7,195.1,60,0
41090,84.6,195.1,60,0
41100,86,195.1,60,0
41110,86.5,195.1,60,0
41120,86,195.1,60,0
41130,85.8,195.1,60,0
41140,87.5,195.1,60,0
41150,88.8,195.1,60,0
41160,89.1,195.1,60,0
41170,88.1,195.1,60,0.2
41180,87.2,195.1,60,0
41190,89,195.1,60,0
41200,90.7,195.1,60,0.2
41210,90.4,195.1,60,0
41220,89,195.1,60,0
41230,88.4,195.1,60,0
41240,89.5,195.1,60,0
41250,91.1,195.1,60,0
41260,91.4,195.1,60,0
